Field ,Area,Identification number,Days,Na,K,Mg,Ca,Sr,Ba,Cl,SO4
Dan ,Central,79,5992,18235.89000001,333,692,1164,221,1,31737.00000001,1318
Dan ,Central,68,5992,24351.72000001,431,582,1801,409,1,42576,843
Dan ,Central,53,5993,18106.77000001,253,638,988,212,1,30878,1467
Dan ,Central,42,5993,20899.03000001,190,366,1156,309,1,35282,696
Dan ,Central,69,5995,25587.78000001,219,434,1672,311,1,43788,522
Dan ,Central,51,5995,26292.12,165,390,1561,297,1,44457.00000001,566
Dan ,Central,72,5995,27681.37000001,171,443,1721,334,1,47066.00000001,578
Dan ,Central,40,5996,13993.13,358,937,770,83,1,24801.00000001,1746
Dan ,Central,49,5996,16814.3,263,613,979,141,1,28989.00000001,1138
Dan ,Central,43,5997,26168.52000001,228,554,1642,302,1,44823,738
Dan ,Central,45,5997,28821.84,206,475,2015,353,1,49529,522
Dan ,NW,39,5998,18490.79,213,623,1314,144,1,32380,835
Dan ,Central,46,5998,23987.07000001,164,452,1384,206,1,40926,250
Dan ,Central,131,5998,25178.81,200,558,1824,238,1,43657.00000001,596
Dan ,Central,48,5998,25302.73,177,530,1952,429,1,44408,216
Dan ,Central,80,5999,15188.38,366,1021,1033,75,1,27144,2035
Dan ,Central,67,5999,24800.44,236,589,2216,264,1,43910,598
Dan ,Central,45,6005,30164.21000001,236,410,1679,241,1,50780,485
Dan ,Central,69,6009,26548.56,266,365,1341,198,1,44450.00000001,501
Dan ,Central,130,6014,25694.23000001,264,444,3164,97,1,46365.00000001,692
Dan ,Central,4,6015,26614.97,183,480,1906,215,1,45995,274
Dan ,Central,11,6016,27146.63,173,461,1886,192,1,46674.00000001,305
Dan ,Central,27,6017,27705.25,179,465,1913,211,1,47587,345
Dan ,Central,9,6019,27927.86,135,433,1506,256,1,47158,284
Dan ,Central,50,6020,14421.67000001,470,876,682,52,1,24919,2133
Dan ,Central,53,6020,19292.94,259,376,1122,134,1,32713.00000001,669
Dan ,Central,43,6022,27282.14,287,489,1398,219,1,45913.00000001,729
Dan ,Central,49,6023,17975.99,300,470,928,124,1,30441.00000001,939
Dan ,Central,29,6023,26401.45,142,426,1401,237,1,44631,224
Dan ,Central,47,6024,14296.68,422,779,775,71,1,24795,1841
Dan ,Central,52,6024,18882.76,211,497,873,118,1,31592,1134
Dan ,Central,42,6024,20330.05000001,278,362,998,149,1,34048,716
Dan ,Central,70,6025,22034.85000001,223,530,968,148,1,36760,1130
Dan ,Central,84,6026,27504.35000001,162,400,1478,221,1,46126,593
Dan ,Central,72,6026,27929.88,142,379,1342,246,1,46479,598
Dan ,Central,53,6029,17167.17,243,631,824,93,1,28984,1504
Dan ,Central,51,6029,27683.56000001,149,537,726,227,1,45497.00000001,549
Dan ,Central,86,6030,17949.8,308,699,980,119,1,30790,1446
Dan ,Central,8,6030,27732.94000001,127,425,1459,246,1,46747,268
Dan ,Central,45,6030,30247.76,190,416,1655,265,1,50849,502
Dan ,Central,79,6032,17358.16,326,645,978,107,1,29822,1311
Dan ,Central,130,6032,26706.7,221,436,2115,216,1,46216,541
Dan ,Central,40,6033,14392.96,316,785,673,69,1,24837.00000001,1632
Dan ,Central,80,6033,18012.48,298,794,1123,122,1,31311,1581
Dan ,Central,131,6033,25826.23000001,196,531,1583,261,1,44179,578
Dan ,Central,83,6034,22622.34000001,919,602,1635,230,1,40051,734
Dan ,Central,69,6034,25990.65,190,412,1315,217,1,43565.00000001,584
Dan ,Central,132,6036,16628.41,320,783,923,113,1,28708,1707
Dan ,Central,69,6036,28036.8,219,507,2052,253,1,48433,487
Dan ,Central,49,6037,17013.49,251,576,819,109,1,28846,1168
Dan ,Central,133,6037,19937.66,135,239,911,166,1,33064,376
Dan ,Central,79,6049,17847.29,228,581,939,106,1,30330,1177
Dan ,Central,133,6049,22061.52,282,377,1250,197,1,37398,520
Dan ,Central,50,6050,14690.31000001,288,874,609,48,1,25128,2000
Dan ,Central,132,6050,15759.61,250,786,811,84,1,26932,1921
Dan ,NW,39,6051,19218.38,224,619,1183,164,1,33205.00000001,944
Dan ,Central,131,6051,25723.41000001,189,527,1603,269,1,44053.00000001,566
Dan ,Central,45,6051,30854.35,139,410,1686,257,1,51749.00000001,530
Dan ,Central,70,6052,23137.92,206,471,1050,166,1,38575,940
Dan ,Central,68,6052,26218.15,197,429,1730,217,1,44812,442
Dan ,Central,84,6052,27684.26000001,216,488,2177,269,1,48076,472
Dan ,Central,72,6053,28503.92,164,394,1377,236,1,47482.00000001,599
Dan ,Central,47,6054,15729.07,291,739,839,87,1,26987,1718
Dan ,Central,56,6054,20439.1,129,305,1118,153,1,34385.00000001,371
Dan ,Central,130,6054,26952.62000001,208,412,1771,221,1,45933.00000001,508
Dan ,Central,86,6055,18314.04,280,680,1020,111,1,31303,1490
Dan ,Central,42,6055,21476.34000001,178,320,981,149,1,35657.00000001,603
Dan ,Central,53,6056,18646.37000001,240,594,884,109,1,31345.00000001,1410
Dan ,Central,52,6056,18728.86,220,514,869,113,1,31325.00000001,1237
Dan ,Central,52,6070,19686.39000001,251,548,939,130,1,33066,1240
Dan ,Central,49,6074,20759.9,206,442,966,141,1,34676,906
Dan ,Central,51,6075,27168.42000001,125,369,1374,237,1,45318,585
Dan ,Central,43,6075,27222.31,174,496,1440,239,1,45834.00000001,722
Dan ,Central,80,6077,17613.9,278,898,1223,132,1,31140,1617
Dan ,Central,70,6078,23652.90000001,165,483,1107,185,1,39478,948
Dan ,Central,40,6079,14529.23,265,836,731,75,1,25256,1634
Dan ,NW,39,6084,18313.97,182,648,1239,157,1,31969.00000001,917
Dan ,Central,48,6084,27335.21,161,443,1537,290,1,46420,228
Dan ,Central,49,6085,19477.54,218,435,917,122,1,32551,952
Dan ,Central,52,6085,20085.08,227,509,908,117,1,33455,1274
Dan ,Central,53,6086,19386.88,237,591,883,104,1,32410,1492
Dan ,Central,132,6087,17085.03000001,330,759,930,107,1,29292,1798
Dan ,Central,44,6087,21782,242,882,4062,170,1,43390,483
Dan ,Central,50,6089,13725.14000001,380,949,585,44,1,23607,2390
Dan ,Central,133,6089,19638.98000001,151,286,899,152,1,32618,517
Dan ,Central,72,6090,28035.18000001,181,401,1426,242,1,46855,641
Dan ,Central,47,6091,16818.46,311,724,850,102,1,28778,1578
Dan ,Central,42,6091,20926.75,198,329,1020,153,1,34856,697
Dan ,Central,69,6092,26546.27,183,358,1324,222,1,44291,567
Dan ,Central,51,6092,27811.26,163,347,1320,327,1,46212,647
Dan ,Central,68,6093,26515.71000001,246,488,1819,237,1,45560,580
Dan ,Central,70,6093,27258.38,216,464,1366,228,1,45710,701
Dan ,Central,50,6095,13421.35,383,968,554,37,1,23067,2483
Dan ,Central,131,6095,25178.54,217,519,1547,242,1,43011,677
Dan ,Central,79,6102,20346.67,270,635,1143,140,1,34720,1248
Dan ,Central,130,6102,26736.45,228,437,1656,231,1,45501.00000001,500
Dan ,Central,56,6103,20758.9,144,300,1213,166,1,35120,285
Dan ,Central,86,6106,18473.92,284,622,1162,122,1,31824,1247
Dan ,Central,53,6108,19312.87000001,233,550,900,113,1,32385.00000001,1255
Dan ,Central,43,6108,27248.62000001,222,487,1381,222,1,45739,769
Dan ,Central,51,6108,28288.05000001,173,346,1314,219,1,46887,605
Dan ,Central,133,6109,20295.31,150,245,926,156,1,33659,385
Dan ,Central,130,6109,24896.66,223,437,1479,200,1,42177.00000001,691
Dan ,Central,132,6110,16908.93000001,339,795,938,113,1,29177.00000001,1765
Dan ,Central,72,6110,27380.87,181,405,1400,237,1,45820,623
Dan ,Central,50,6113,14764.62,355,863,659,62,1,25313.00000001,2079
Dan ,Central,80,6115,22985.43000001,268,621,1595,232,1,39980,768
Dan ,Central,131,6115,25547.87000001,210,530,1609,257,1,43782,605
Dan ,Central,46,6116,23536.85000001,216,475,1128,189,1,39548,697
Dan ,Central,70,6117,26443.94000001,198,438,1311,219,1,44196,782
Dan ,Central,84,6117,27363,257,498,2096,294,1,47525.00000001,470
Dan ,Central,40,6118,14283.97000001,334,810,665,69,1,24676,1724
Dan ,Central,52,6118,20497.57000001,261,538,1023,141,1,34477.00000001,1211
Dan ,Central,69,6118,26277.47,213,380,1395,233,1,44126,535
Dan ,Central,67,6119,26989.83,234,515,2032,303,1,46888,448
Dan ,Central,45,6119,29670.81,198,409,1622,268,1,49875.9999999999,520
Dan ,Central,42,6120,21231.22,190,317,972,156,1,35221.00000001,670
Dan ,Central,86,6120,23767.42,225,505,1218,192,1,39967,960
Dan ,Central,47,6121,14179.66,348,826,686,67,1,24383,2031
Dan ,Central,79,6122,17180.71000001,319,632,919,106,1,29380,1336
Dan ,Central,40,6140,19976.53000001,352,616,1038,135,1,34057.00000001,1141
Dan ,Central,131,6141,20081.09000001,286,606,1170,156,1,34456,1038
Dan ,Central,46,6141,24841.08,186,391,1241,213,1,41922,137
Dan ,Central,133,6144,20172.86,139,243,910,151,1,33387,432
Dan ,Central,132,6144,20815.75000001,152,291,1006,161,1,34688,461
Dan ,Central,48,6144,26328.72,168,429,1502,279,1,44750,243
Dan ,Central,50,6146,14387.86000001,381,852,723,58,1,25921.00000001,608
Dan ,Central,53,6146,22281.26000001,236,503,1079,152,1,37347,1030
Dan ,Central,130,6146,26625.42000001,208,387,1537,219,1,44956,485
Dan ,Central,43,6146,27821.04,228,457,1345,214,1,46496,734
Dan ,Central,51,6147,27530.63,177,354,1340,223,1,45792,608
Dan ,Central,79,6148,17962.81,326,618,940,110,1,30667,1236
Dan ,Central,72,6148,28371.6,184,400,1410,233,1,47317.00000001,670
Dan ,Central,49,6149,18773.85,220,440,896,127,1,31460,936
Dan ,Central,86,6149,18972,289,618,1029,128,1,32321.00000001,1293
Dan ,Central,42,6149,21711.69,196,319,1000,155,1,35999,702
Dan ,Central,40,6150,14595.11,332,796,678,65,1,25154,1696
Dan ,Central,52,6150,21000.91,257,521,976,131,1,35093.00000001,1233
Dan ,Central,70,6150,23042.34000001,242,516,1043,160,1,38448,1111
Dan ,Central,69,6150,26967.52,217,385,1417,228,1,45225.00000001,561
Dan ,Central,47,6151,15135.02,333,777,744,73,1,25991,1784
Dan ,Central,80,6152,23091.5,253,594,1659,235,1,40215,703
Dan ,Central,67,6155,24178.77000001,240,619,1911,233,1,42325.00000001,803
Dan ,Central,68,6156,27862.25,181,349,1299,233,1,46079,810
Dan ,Central,45,6156,30810.27,196,412,1668,267,1,51709.00000001,538
Dan ,NW,39,6169,18149.15,211,594,1049,138,1,31173.00000001,996
Dan ,Central,130,6169,27073.57,220,404,1594,158,1,45745.00000001,505
Dan ,Central,9,6170,16699.57000001,263,656,1059,119,1,28875,1390
Dan ,Central,47,6172,14389.71,331,843,703,73,1,24803,1995
Dan ,Central,49,6172,18583.54,221,459,869,129,1,31141.00000001,984
Dan ,Central,56,6172,20192.49,149,355,1439,177,1,34772,350
Dan ,Central,79,6173,17985.54,285,650,904,112,1,30617.00000001,1343
Dan ,Central,42,6173,21483.03000001,216,464,1014,177,1,36152,673
Dan ,Central,14,6174,12473.31,332,998,797,70,1,22667,1719
Dan ,Central,68,6174,25627.53,270,604,1875,123,1,44371,831
Dan ,Central,132,6175,16529.74,328,860,917,109,1,28604,1937
Dan ,Central,44,6175,18960.84,280,710,1700,179,1,34080,906
Dan ,Central,72,6175,27692.55,181,399,1359,233,1,46187,651
Dan ,Central,133,6176,19768.43,150,247,911,162,1,32807,416
Dan ,Central,29,6176,25105.48000001,271,578,1864,270,1,43916,390
Dan ,Central,45,6176,30212.64,211,417,1661,274,1,50817,526
Dan ,Central,40,6177,13722.52,343,938,633,60,1,23854,2094
Dan ,Central,28,6177,25201.89,210,559,1937,293,1,44166,303
Dan ,Central,56,6180,19759.61,141,307,1160,187,1,33520,283
Dan ,Central,51,6180,25603.89000001,172,379,1397,253,1,43020,597
Dan ,Central,48,6180,26154.55000001,182,525,1755,365,1,45315,212
Dan ,Central,86,6181,17995.73000001,269,717,1140,154,1,31325.00000001,1263
Dan ,Central,67,6181,19182.38,292,924,1503,190,1,34327,1435
Dan ,Central,46,6181,24017.03,185,507,1480,269,1,41433.00000001,169
Dan ,Central,66,6182,22740.26000001,248,556,2250,305,1,40957.00000001,302
Dan ,Central,14,6183,20300.47,352,829,1387,177,1,35676,1351
Dan ,Central,43,6183,27037.31,240,546,1530,239,1,45877.00000001,772
Dan ,Central,20,6184,16519.31,401,727,999,126,1,28955,1220
Dan ,Central,131,6194,25362.32,222,591,1773,263,1,43980,605
Dan ,Central,80,6195,22223.05000001,238,661,1893,254,1,39567,594
Dan ,Central,132,6200,16268.73,314,902,954,105,1,28400,1901
Dan ,Central,9,6201,17632.82000001,255,552,834,111,1,29950,916
Dan ,Central,79,6201,19442.58,297,675,1180,149,1,33632,1122
Dan ,Central,68,6201,24645.25,289,675,2101,248,1,43604,800
Dan ,Central,130,6201,27983.71000001,229,425,1730,229,1,47565.00000001,441
Dan ,Central,86,6202,19938.97,272,611,1211,136,1,34181.00000001,1192
Dan ,Central,42,6202,21971.94000001,202,316,963,143,1,36351,663
Dan ,Central,56,6203,20606.23000001,192,278,978,142,1,34321.00000001,430
Dan ,Central,27,6203,24005.86000001,208,430,1387,219,1,41062,94
Dan ,Central,51,6203,26838.69,208,360,1263,196,1,44633.00000001,579
Dan ,Central,69,6203,27872.85000001,225,398,1403,217,1,46628,569
Dan ,Central,133,6204,20974.73,160,264,914,148,1,34749.00000001,379
Dan ,Central,70,6204,22985.18,218,474,1004,153,1,38264,944
Dan ,Central,131,6205,24222.03,202,434,1261,189,1,40815,553
Dan ,Central,80,6205,24698.71000001,231,541,1468,206,1,42151,714
Dan ,Central,48,6206,27055.74,205,463,1561,278,1,46131,213
Dan ,Central,56,6207,21581.16,148,286,1026,173,1,35917.00000001,433
Dan ,Central,43,6207,26154.02000001,206,391,1174,226,1,43511,607
Dan ,Central,53,6208,20070.9,220,489,908,138,1,33497.00000001,1123
Dan ,Central,40,6209,15311.71,304,740,606,57,1,25758,1938
Dan ,NW,39,6209,18911.1,229,573,989,141,1,32113.00000001,1114
Dan ,Central,49,6212,19003.22,212,425,751,104,1,31455,980
Dan ,Central,45,6212,30236.13,226,422,1768,269,1,51078,511
Dan ,Central,62,6213,14910.11,302,690,630,48,1,25021.00000001,1944
Dan ,Central,72,6213,27518.07000001,188,402,1375,221,1,45947,657
Dan ,Central,50,6214,17667.56,310,715,676,62,1,29445.00000001,1951
Dan ,Central,52,6214,21125.86000001,246,458,860,127,1,34946,1148
Dan ,Central,53,6227,14497.61,314,880,1139,65,1,25608,2292
Dan ,Central,53,6231,15713.97000001,285,782,1164,82,1,27443,2005
Dan ,Central,131,6231,24462.79,192,516,1668,249,1,42193.00000001,544
Dan ,Central,67,6232,25286.39000001,217,521,1573,314,1,43355,586
Dan ,Central,14,6232,25350.11,186,381,1100,35,1,42198,254
Dan ,Central,48,6232,25965.83,195,456,1458,349,1,44196,346
Dan ,Central,48,6233,19870.06,295,750,1171,162,1,34111,1653
Dan ,Central,67,6233,23669.68,267,697,1474,196,1,40809.00000001,1045
Dan ,Central,67,6234,26656.86,233,424,1471,276,1,44993.00000001,582
Dan ,Central,48,6235,26137.25,219,503,1451,212,1,44111,867
Dan ,Central,50,6236,16092.12,314,725,669,74,1,27099,1876
Dan ,Central,51,6236,26857.57,178,333,1214,211,1,44488,570
Dan ,Central,50,6236,27131.76,226,451,1239,215,1,45200,769
Dan ,Central,44,6237,25234.68,205,347,1214,211,1,42107,491
Dan ,Central,69,6237,25234.68,205,347,1214,211,1,42107,491
Dan ,Central,70,6237,26239.23000001,251,480,1040,174,1,43247,1171
Dan ,Central,40,6238,14648.24,301,707,710,78,1,25117.00000001,1558
Dan ,Central,132,6239,16337.34,361,889,967,98,1,28602,1801
Dan ,Central,45,6239,28498.33,180,460,1601,236,1,47999.00000001,705
Dan ,Central,47,6240,15743.89000001,331,764,662,66,1,26499,2110
Dan ,Central,86,6242,20038.09,320,570,971,126,1,33742,1304
Dan ,Central,133,6242,20809.56,259,521,959,146,1,34908,1062
Dan ,Central,133,6242,21356.03,147,240,824,151,1,35038,461
Dan ,Central,47,6243,15329.65000001,328,751,654,66,1,25858,2038
Dan ,Central,49,6243,19056.05000001,233,449,774,114,1,31594,1089
Dan ,Central,42,6243,21188.83,184,325,1044,154,1,35306,661
Dan ,Central,68,6244,22924.29000001,258,580,1568,186,1,39594,873
Dan ,Central,66,6244,23674.32,239,492,2186,260,1,42070,280
Dan ,Central,9,6251,15785.76,308,644,1009,107,1,27634,1036
Dan ,Central,52,6256,19177.18,254,571,972,113,1,32314,1349
Dan ,Central,40,6257,14288.50000001,317,857,691,61,1,24837.00000001,1734
Dan ,Central,56,6262,19487.36,160,391,1172,139,1,33228,441
Dan ,Central,53,6262,21617.6,96,251,1223,174,1,36316,240
Dan ,Central,42,6262,22187.16000001,188,324,1031,154,1,36815,674
Dan ,Central,75,6262,25507.50000001,260,303,2843,133,1,45051,788
Dan ,Central,75,6262,25811.54,272,304,2868,135,1,45563,811
Dan ,Central,75,6262,26311.11,267,307,2853,133,1,46299,826
Dan ,Central,47,6263,15011.16,329,998,776,55,1,26393.00000001,1907
Dan ,Central,79,6263,17791.30000001,310,765,1020,98,1,30924,1270
Dan ,Central,86,6263,19549.42,270,699,1151,120,1,33721.00000001,1185
Dan ,Central,46,6265,26804.86,161,415,1348,215,1,45173.00000001,162
Dan ,Central,80,6267,24766.78,228,620,2017,249,1,43619,541
Dan ,Central,131,6267,26061.77,199,568,1815,243,1,45037.00000001,595
Dan ,Central,48,6267,26989.18,181,507,1818,310,1,46613.00000001,217
Dan ,Central,68,6269,26217.29,251,659,1987,204,1,45628,913
Dan ,Central,72,6269,26752.53000001,207,571,1422,197,1,45091,994
Dan ,Central,50,6272,14792.98000001,336,1078,693,44,1,26051,2028
Dan ,Central,132,6272,17831.19000001,326,975,1009,94,1,31253.00000001,1727
Dan ,Central,52,6273,17929.42,238,548,910,110,1,30240,1287
Dan ,Central,43,6273,27452.07,216,567,1357,205,1,46228,765
Dan ,Central,51,6275,27839.35000001,175,353,1381,216,1,46344,590
Dan ,Central,70,6278,22707.73000001,235,535,1042,149,1,37970,1111
Dan ,Central,130,6278,27583.77000001,212,399,1664,224,1,46725.00000001,455
Dan ,Central,133,6280,20133.19000001,162,276,994,160,1,33574,466
Dan ,Central,69,6285,26796.45,212,403,1565,239,1,45277.00000001,565
Dan ,Central,49,6286,13886.42000001,350,1097,1405,78,1,26165.00000001,1816
Dan ,Central,44,6286,17777.36,234,556,936,118,1,30241.00000001,1066
Dan ,Central,40,6287,13543.68,325,988,703,56,1,24085.00000001,1747
Dan ,NW,39,6287,16824.31,239,737,1125,123,1,29594,1131
Dan ,Central,67,6287,16877.2,309,991,1357,122,1,30515,1640
Dan ,Central,72,6288,24003.65,246,686,1332,184,1,40910,1183
Dan ,Central,45,6288,29766.19,203,442,1854,274,1,50528,536
Dan ,Central,45,6292,18949.1,308,935,1522,136,1,33934,1529
Dan ,Central,66,6292,24342.92000001,269,519,2500,223,1,43709.00000001,314
Dan ,Central,67,6293,17317.06,309,846,1312,116,1,30773.00000001,1522
Dan ,Central,80,6293,24425.91000001,220,569,1838,236,1,42581.00000001,579
Dan ,Central,131,6293,25988.55,210,534,1706,237,1,44605.00000001,638
Dan ,Central,48,6294,26574.83,180,463,1699,289,1,45617.00000001,216
Dan ,Central,50,6297,12608.8,302,786,571,46,1,21795,1739
Dan ,Central,40,6297,14084.62,324,879,672,55,1,24499,1809
Dan ,Central,53,6297,15605.89000001,320,819,845,70,1,26991,1803
Dan ,Central,52,6298,20186.02000001,261,563,972,118,1,33853.00000001,1356
Dan ,Central,70,6298,21981.61,219,482,1023,149,1,36712,1022
Dan ,Central,51,6298,27109.87,180,342,1326,203,1,45104,561
Dan ,Central,43,6298,27188.91,222,491,1382,207,1,45623,803
Dan ,Central,133,6299,24358.43000001,184,335,1348,192,1,40920,494
Dan ,Central,69,6299,26917.26000001,203,378,1447,222,1,45161.00000001,563
Dan ,Central,75,6299,26964.84000001,190,283,1702,171,1,45262,689
Dan ,Central,132,6300,17275.69,314,817,937,99,1,29807,1717
Dan ,Central,133,6300,19711.79,151,259,923,153,1,32734,464
Dan ,Central,47,6301,13590.98000001,357,884,712,54,1,23726,1979
Dan ,Central,49,6301,17320.3,227,506,907,118,1,29348,1044
Dan ,Central,72,6301,26567.08,209,500,1437,212,1,44734,864
Dan ,Central,79,6302,16533.44,301,655,953,102,1,28576,1218
Dan ,Central,56,6302,19720.29000001,147,328,1156,150,1,33404,398
Dan ,Central,42,6302,21044.59,203,346,1097,155,1,35287,620
Dan ,Central,51,6304,27427.22,174,362,1456,227,1,45892,567
Dan ,Central,20,6308,15918.77000001,320,684,1034,109,1,27763,1374
Dan ,Central,9,6314,15140.45000001,315,691,978,90,1,26324,1562
Dan ,Central,79,6320,17434.87000001,284,700,968,97,1,30077.00000001,1257
Dan ,Central,56,6321,19457.68,150,352,1095,144,1,32952,407
Dan ,Central,42,6321,20872.61000001,193,357,1092,163,1,35040,623
Dan ,Central,50,6322,13490.65,352,1142,652,35,1,24042,2191
Dan ,Central,47,6322,13892.45000001,332,1005,745,50,1,24615,1928
Dan ,Central,86,6322,19158.92,267,632,1164,143,1,33011,1118
Dan ,Central,52,6323,18835.18,264,609,970,108,1,31858,1404
Dan ,Central,69,6324,26911.62000001,196,383,1498,229,1,45292,515
Dan ,Central,51,6325,27756.76,177,366,1472,228,1,46422,597
Dan ,Central,133,6326,20093.31,156,277,1006,154,1,33618,342
Dan ,Central,131,6326,26172.78000001,221,580,1847,5,1,45115,606
Dan ,Central,130,6326,27627.82000001,219,424,1832,246,1,47184,460
Dan ,Central,132,6328,19219.52,296,836,1183,116,1,33542,1384
Dan ,Central,68,6328,24653.54000001,277,707,2096,197,1,43556,926
Dan ,Central,40,6341,13689.89000001,312,1021,801,47,1,24543,1772
Dan ,Central,49,6344,18384.13,215,480,996,124,1,31158,919
Dan ,Central,131,6352,26103.32,214,566,1939,245,1,45356,560
Dan ,NW,39,6353,21253.39,214,604,1346,162,1,36654,844
Dan ,Central,48,6353,26218.96,177,486,1777,292,1,45289.00000001,194
Dan ,Central,45,6354,27463.62000001,175,376,1645,222,1,46291,607
Dan ,Central,75,6354,27548.69000001,180,277,1373,169,1,45491,772
Dan ,Central,80,6356,24500.92,223,583,1896,234,1,42769.00000001,677
Dan ,Central,68,6356,26135.36,276,633,2516,207,1,46451,827
Dan ,Central,50,6357,13381.16,366,1080,630,34,1,23812,1992
Dan ,Central,43,6357,16051.17000001,329,932,835,72,1,28093.00000001,1678
Dan ,Central,56,6373,18130.79,193,491,704,110,1,30818,152
Dan ,NW,91,6380,28492.04000001,697,331,2420,142,1,49289,932
Dan ,Central,67,6384,15354.95,317,1042,1033,99,1,27938,1358
Dan ,Central,40,6385,17496.84,252,570,884,120,1,30138,575
Dan ,Central,53,6386,17060.33,239,674,997,110,1,29540,1127
Dan ,Central,69,6387,25837.36,196,392,1511,217,1,43726,444
Dan ,Central,56,6401,18027.42,190,495,1065,105,1,30878,726
